casper-rw,transformer,99.10437850176386,99.28150147448393,99.19272900006601,99.6845425867508
dfrws-2009-jhuisi,transformer,99.76958525345623,99.93261455525607,99.85081111721917,99.89561586638831
dfrws-2009-nssal,transformer,99.7470755611761,99.95621476656997,99.85131490904206,99.9252964795966
honeynet-challenge7,transformer,98.63005824647455,99.4535990647442,99.03782458929517,99.77051061388411
zookeeper,transformer,99.9710368797065,99.98453927025356,99.97778268409756,99.9798359994623
hadoop,transformer,99.71763683753258,99.98082199864278,99.84882780516531,99.96407053230888
spark,transformer,99.35063507868,90.79333530732093,94.61909679024403,99.03228982118631
windows,transformer,99.19482242834323,97.98997841119058,98.5731231817263,98.91961105998159
honeynet-challenge5,transformer,98.99817426483659,99.10832697990482,99.04873671446114,99.05535992796617
